instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month
14630,2012-09-06,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835,9
14631,2012-09-06,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558,9
14632,2012-09-06,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406,9
14633,2012-09-06,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272,9
14634,2012-09-06,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,9
14635,2012-09-06,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,9
14636,2012-09-07,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96,9
14637,2012-09-07,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10,19,29,9
14638,2012-09-07,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11,9
14639,2012-09-07,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9,9
14640,2012-09-07,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,1,7,8,9
14641,2012-09-07,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1,39,40,9
14642,2012-09-07,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140,9
14643,2012-09-07,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486,9
14644,2012-09-07,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719,9
14645,2012-09-07,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33,311,344,9
14646,2012-09-07,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53,171,224,9
14647,2012-09-07,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296,9
14648,2012-09-07,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76,247,323,9
14649,2012-09-07,3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,71,283,354,9
14650,2012-09-07,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253,9
14651,2012-09-07,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,9
14652,2012-09-07,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,75,395,470,9
14653,2012-09-07,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88,684,772,9
14654,2012-09-07,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792,9
14655,2012-09-07,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568,9
14656,2012-09-07,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51,340,391,9
14657,2012-09-07,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301,9
14658,2012-09-07,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299,9
14659,2012-09-07,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28,220,248,9
14660,2012-09-08,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20,130,150,9
14661,2012-09-08,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10,107,117,9
14662,2012-09-08,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9,68,77,9
14663,2012-09-08,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43,9
14664,2012-09-08,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,3,8,11,9
14665,2012-09-08,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13,15,9
14666,2012-09-08,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34,9
14667,2012-09-08,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11,71,82,9
14668,2012-09-08,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33,197,230,9
14669,2012-09-08,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348,9
14670,2012-09-08,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422,9
14671,2012-09-08,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578,9
14672,2012-09-08,3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,220,474,694,9
14673,2012-09-08,3,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,233,435,668,9
14674,2012-09-08,3,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,260,366,626,9
14675,2012-09-08,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,175,337,512,9
14676,2012-09-08,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19,95,114,9
14677,2012-09-08,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,52,119,171,9
14678,2012-09-08,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27,140,167,9
14679,2012-09-08,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215,9
14680,2012-09-08,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,9
14681,2012-09-08,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181,9
14682,2012-09-08,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194,9
14683,2012-09-08,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133,9
14684,2012-09-09,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124,9
14685,2012-09-09,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124,9
14686,2012-09-09,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96,9
14687,2012-09-09,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14,32,46,9
14688,2012-09-09,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12,16,28,9
14689,2012-09-09,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55,9
14690,2012-09-09,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,9
14691,2012-09-09,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70,9
14692,2012-09-09,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,9
14693,2012-09-09,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85,214,299,9
14694,2012-09-09,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,172,323,495,9
14695,2012-09-09,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,194,391,585,9
14696,2012-09-09,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0.0,247,510,757,9
14697,2012-09-09,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0.0,238,491,729,9
14698,2012-09-09,3,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,232,415,647,9
14699,2012-09-09,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,284,412,696,9
14700,2012-09-09,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,228,473,701,9
14701,2012-09-09,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,213,458,671,9
14702,2012-09-09,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560,9
14703,2012-09-09,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,9
14704,2012-09-09,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356,9
14705,2012-09-09,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,9
14706,2012-09-09,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,64,125,189,9
14707,2012-09-09,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92,9
14708,2012-09-10,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41,9
14709,2012-09-10,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,7,11,18,9
14710,2012-09-10,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,11,6,17,9
14711,2012-09-10,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12,9
14712,2012-09-10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5,9
14713,2012-09-10,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40,9
14714,2012-09-10,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,9
14715,2012-09-10,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447,9
14716,2012-09-10,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730,9
14717,2012-09-10,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361,9
14718,2012-09-10,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210,9
14719,2012-09-10,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236,9
14720,2012-09-10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332,9
14721,2012-09-10,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,9
14722,2012-09-10,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,107,233,340,9
14723,2012-09-10,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346,9
14724,2012-09-10,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,9
14725,2012-09-10,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871,9
14726,2012-09-10,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968,9
14727,2012-09-10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633,9
14728,2012-09-10,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390,9
14729,2012-09-10,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285,9
14730,2012-09-10,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159,9
14731,2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,7,86,93,9
14732,2012-09-11,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32,9
14733,2012-09-11,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0.0,0,10,10,9
14734,2012-09-11,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6,9
14735,2012-09-11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,9
14736,2012-09-11,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9,9
14737,2012-09-11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44,9
14738,2012-09-11,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211,9
14739,2012-09-11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596,9
14740,2012-09-11,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750,9
14741,2012-09-11,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,35,323,358,9
14742,2012-09-11,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0.0,54,142,196,9
14743,2012-09-11,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,9
14744,2012-09-11,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,62,254,316,9
14745,2012-09-11,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,9
14746,2012-09-11,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,9
14747,2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,9
14748,2012-09-11,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,9
14749,2012-09-11,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,168,802,970,9
14750,2012-09-11,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,9
14751,2012-09-11,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,9
14752,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,9
14753,2012-09-11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,9
14754,2012-09-11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,9
14755,2012-09-11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,9
14756,2012-09-12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,9
14757,2012-09-12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,9
14758,2012-09-12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,9
14759,2012-09-12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,9
14760,2012-09-12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,9
14761,2012-09-12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,9
14762,2012-09-12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,9
14763,2012-09-12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557,9
14764,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,9
14765,2012-09-12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,9
14766,2012-09-12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,9
14767,2012-09-12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,9
14768,2012-09-12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,9
14769,2012-09-12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,9
14770,2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,9
14771,2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,9
14772,2012-09-12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,9
14773,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,9
14774,2012-09-12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,9
14775,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,9
14776,2012-09-12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,9
14777,2012-09-12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,9
14778,2012-09-12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,9
14779,2012-09-12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,9
14780,2012-09-13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,9
14781,2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,9
14782,2012-09-13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,0,9,9,9
14783,2012-09-13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,2,9,11,9
14784,2012-09-13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,0,6,6,9
14785,2012-09-13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,3,54,57,9
14786,2012-09-13,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0.0,9,186,195,9
14787,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571,9
14788,2012-09-13,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758,9
14789,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,9
14790,2012-09-13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,9
14791,2012-09-13,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,9
14792,2012-09-13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,9
14793,2012-09-13,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0.0,60,223,283,9
14794,2012-09-13,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,9
14795,2012-09-13,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,9
14796,2012-09-13,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,9
14797,2012-09-13,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,9
14798,2012-09-13,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,9
14799,2012-09-13,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,9
14800,2012-09-13,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,9
14801,2012-09-13,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,9
14802,2012-09-13,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,9
14803,2012-09-13,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,9
14804,2012-09-14,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,9
14805,2012-09-14,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,9
14806,2012-09-14,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0.0,7,23,30,9
14807,2012-09-14,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0.0,5,9,14,9
14808,2012-09-14,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0.0,1,11,12,9
14809,2012-09-14,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0.0,1,40,41,9
14810,2012-09-14,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152,9
14811,2012-09-14,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,17,437,454,9
14812,2012-09-14,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,9
14813,2012-09-14,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,9
14814,2012-09-14,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0.0,75,171,246,9
14815,2012-09-14,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,9
14816,2012-09-14,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,9
14817,2012-09-14,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,9
14818,2012-09-14,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,9
14819,2012-09-14,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,9
14820,2012-09-14,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,109,454,563,9
14821,2012-09-14,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,9
14822,2012-09-14,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,9
14823,2012-09-14,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,9
14824,2012-09-14,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,9
14825,2012-09-14,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,9
14826,2012-09-14,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,9
14827,2012-09-14,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,9
14828,2012-09-15,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,9
14829,2012-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109,9
14830,2012-09-15,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,9
14831,2012-09-15,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,9
14832,2012-09-15,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,9
14833,2012-09-15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,9
14834,2012-09-15,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,9
14835,2012-09-15,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,9
14836,2012-09-15,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,9
14837,2012-09-15,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,9
14838,2012-09-15,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,9
14839,2012-09-15,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,9
14840,2012-09-15,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,9
14841,2012-09-15,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,9
14842,2012-09-15,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,9
14843,2012-09-15,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,9
14844,2012-09-15,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783,9
14845,2012-09-15,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729,9
14846,2012-09-15,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614,9
14847,2012-09-15,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,9
14848,2012-09-15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,9
14849,2012-09-15,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,9
14850,2012-09-15,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279,9
14851,2012-09-15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229,9
14852,2012-09-16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151,9
14853,2012-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117,9
14854,2012-09-16,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89,9
14855,2012-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48,9
14856,2012-09-16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8,9
14857,2012-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13,9
14858,2012-09-16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35,9
14859,2012-09-16,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,9
14860,2012-09-16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,9
14861,2012-09-16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,9
14862,2012-09-16,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,9
14863,2012-09-16,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,9
14864,2012-09-16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,9
14865,2012-09-16,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,9
14866,2012-09-16,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,9
14867,2012-09-16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,9
14868,2012-09-16,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,9
14869,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570,9
14870,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,9
14871,2012-09-16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,9
14872,2012-09-16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,9
14873,2012-09-16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,9
14874,2012-09-16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,9
14875,2012-09-16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,9
14876,2012-09-17,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45,9
14877,2012-09-17,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21,9
14878,2012-09-17,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13,9
14879,2012-09-17,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7,9
14880,2012-09-17,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11,9
14881,2012-09-17,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45,9
14882,2012-09-17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164,9
14883,2012-09-17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492,9
14884,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,9
14885,2012-09-17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,9
14886,2012-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,9
14887,2012-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,9
14888,2012-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,9
14889,2012-09-17,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,9
14890,2012-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,9
14891,2012-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,9
14892,2012-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,9
14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,9
14894,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,9
14895,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,9
14896,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,9
14897,2012-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,9
14898,2012-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,9
